sale_line_id,sale_id,store_id,business_date,product_id,promotion_id,quantity,unit_price,unit_cost,discount_amount,line_total
38195,11016,1,2026-04-19,13,,1,39.00,25.84,0.00,39.00
38196,11016,1,2026-04-19,75,,1,50.00,39.67,0.00,50.00
38197,11017,1,2026-04-19,145,,1,69.00,46.79,0.00,69.00
38198,11017,1,2026-04-19,203,,1,49.00,30.56,0.00,49.00
38199,11018,1,2026-04-19,44,,1,250.00,218.99,0.00,250.00
38200,11018,1,2026-04-19,184,,1,25.00,16.61,0.00,25.00
38201,11019,1,2026-04-19,13,,1,39.00,25.84,0.00,39.00
38202,11019,1,2026-04-19,384,,3,85.00,55.69,0.00,255.00
38203,11019,1,2026-04-19,292,,1,340.00,213.69,0.00,340.00
38204,11019,1,2026-04-19,320,,1,55.00,37.35,0.00,55.00
38205,11019,1,2026-04-19,73,,1,40.00,32.52,0.00,40.00
38206,11020,1,2026-04-19,28,,1,59.00,41.71,0.00,59.00
38207,11021,1,2026-04-19,135,,1,690.00,564.48,0.00,690.00
38208,11021,1,2026-04-19,338,,1,220.00,138.34,0.00,220.00
38209,11021,1,2026-04-19,13,,1,39.00,25.84,0.00,39.00
38210,11021,1,2026-04-19,217,,1,60.00,38.97,0.00,60.00
38211,11021,1,2026-04-19,200,,1,69.00,42.98,0.00,69.00
38212,11021,1,2026-04-19,16,,2,69.00,50.86,0.00,138.00
38213,11022,1,2026-04-19,398,,1,125.00,79.94,0.00,125.00
38214,11022,1,2026-04-19,431,,1,120.00,81.59,0.00,120.00
38215,11023,1,2026-04-19,548,,1,379.00,272.77,0.00,379.00
38216,11023,1,2026-04-19,95,,1,50.00,37.39,0.00,50.00
38217,11023,1,2026-04-19,339,,1,165.00,105.28,0.00,165.00
38218,11024,1,2026-04-19,298,,1,319.00,197.76,0.00,319.00
38219,11024,1,2026-04-19,9,,1,60.00,43.31,0.00,60.00
38220,11024,1,2026-04-19,67,,1,600.00,510.96,0.00,600.00
38221,11025,1,2026-04-19,108,,1,190.00,160.14,0.00,190.00
38222,11025,1,2026-04-19,206,,2,110.00,73.38,0.00,220.00
38223,11026,1,2026-04-19,129,,3,530.00,421.07,0.00,1590.00
38224,11027,1,2026-04-19,179,,1,40.00,24.56,0.00,40.00
38225,11027,1,2026-04-19,87,,1,60.00,48.51,0.00,60.00
38226,11028,1,2026-04-19,297,,2,155.00,90.99,0.00,310.00
38227,11028,1,2026-04-19,367,,2,269.00,161.16,0.00,538.00
38228,11028,1,2026-04-19,479,,1,229.00,120.30,0.00,229.00
38229,11028,1,2026-04-19,158,,1,80.00,53.37,0.00,80.00
38230,11028,1,2026-04-19,421,,1,409.00,265.96,0.00,409.00
38231,11028,1,2026-04-19,127,,1,605.00,494.47,0.00,605.00
38232,11029,1,2026-04-19,43,,1,350.00,293.78,0.00,350.00
38233,11029,1,2026-04-19,475,,1,85.00,49.47,0.00,85.00
38234,11029,1,2026-04-19,33,,2,69.00,49.25,0.00,138.00
38235,11030,1,2026-04-19,500,,1,199.00,119.26,0.00,199.00
38236,11030,1,2026-04-19,127,,3,605.00,494.47,0.00,1815.00
38237,11030,1,2026-04-19,419,,1,155.00,102.05,0.00,155.00
38238,11030,1,2026-04-19,42,,2,249.00,217.80,0.00,498.00
38239,11031,1,2026-04-19,314,,1,90.00,60.32,0.00,90.00
38240,11031,1,2026-04-19,5,,1,130.00,91.92,0.00,130.00
38241,11031,1,2026-04-19,222,,1,39.00,25.26,0.00,39.00
38242,11031,1,2026-04-19,216,,1,60.00,42.01,0.00,60.00
38243,11031,1,2026-04-19,209,,1,120.00,86.83,0.00,120.00
38244,11031,1,2026-04-19,356,,1,165.00,95.10,0.00,165.00
38245,11031,1,2026-04-19,263,,2,59.00,41.66,0.00,118.00
38246,11031,1,2026-04-19,8,,1,80.00,56.16,0.00,80.00
38247,11032,1,2026-04-19,56,,2,240.00,203.77,0.00,480.00
38248,11032,1,2026-04-19,562,,1,219.00,151.68,0.00,219.00
38249,11033,1,2026-04-19,73,,3,40.00,32.52,0.00,120.00
38250,11033,1,2026-04-19,6,,1,30.00,20.10,0.00,30.00
38251,11033,1,2026-04-19,233,,1,89.00,56.93,0.00,89.00
38252,11034,1,2026-04-19,79,,1,100.00,78.31,0.00,100.00
38253,11035,1,2026-04-19,82,,1,45.00,33.89,0.00,45.00
38254,11035,1,2026-04-19,284,,1,269.00,175.56,0.00,269.00
38255,11035,1,2026-04-19,404,,1,139.00,94.71,0.00,139.00
38256,11036,1,2026-04-19,236,,1,40.00,26.15,0.00,40.00
38257,11037,1,2026-04-19,73,,1,40.00,32.52,0.00,40.00
38258,11037,1,2026-04-19,51,,3,510.00,432.44,0.00,1530.00
38259,11038,1,2026-04-19,425,,2,119.00,78.64,0.00,238.00
38260,11038,1,2026-04-19,564,,1,260.00,173.51,0.00,260.00
38261,11039,1,2026-04-19,51,,1,510.00,432.44,0.00,510.00
38262,11039,1,2026-04-19,386,,1,150.00,91.72,0.00,150.00
38263,11039,1,2026-04-19,204,,1,30.00,20.76,0.00,30.00
38264,11040,1,2026-04-19,516,,2,109.00,54.93,0.00,218.00
38265,11040,1,2026-04-19,524,,1,200.00,115.66,0.00,200.00
38266,11040,1,2026-04-19,24,,1,40.00,27.10,0.00,40.00
38267,11041,1,2026-04-19,31,,2,40.00,28.82,0.00,80.00
38268,11041,1,2026-04-19,198,,1,70.00,42.98,0.00,70.00
38269,11041,1,2026-04-19,8,,2,80.00,56.16,0.00,160.00
38270,11041,1,2026-04-19,53,,1,195.00,165.75,0.00,195.00
38271,11041,1,2026-04-19,112,,1,220.00,181.45,0.00,220.00
38272,11041,1,2026-04-19,461,,1,115.00,80.02,0.00,115.00
38273,11041,1,2026-04-19,2,,3,25.00,16.87,0.00,75.00
38274,11041,1,2026-04-19,138,,1,100.00,63.80,0.00,100.00
38275,11042,1,2026-04-19,317,,1,75.00,48.65,0.00,75.00
38276,11042,1,2026-04-19,13,,1,39.00,25.84,0.00,39.00
38277,11042,1,2026-04-19,351,,1,115.00,66.16,0.00,115.00
38278,11042,1,2026-04-19,433,,1,269.00,181.32,0.00,269.00
38279,11042,1,2026-04-19,314,,2,90.00,60.32,0.00,180.00
38280,11043,1,2026-04-19,362,,1,140.00,81.28,0.00,140.00
38281,11043,1,2026-04-19,58,,1,190.00,162.92,0.00,190.00
38282,11043,1,2026-04-19,53,,2,195.00,165.75,0.00,390.00
38283,11043,1,2026-04-19,104,,1,450.00,358.62,0.00,450.00
38284,11044,1,2026-04-19,223,,1,70.00,45.71,0.00,70.00
38285,11044,1,2026-04-19,424,,1,160.00,111.63,0.00,160.00
38286,11044,1,2026-04-19,496,,1,95.00,53.48,0.00,95.00
38287,11044,1,2026-04-19,304,,1,40.00,26.87,0.00,40.00
38288,11044,1,2026-04-19,204,,1,30.00,20.76,0.00,30.00
38289,11044,1,2026-04-19,127,,1,605.00,494.47,0.00,605.00
38290,11044,1,2026-04-19,288,,1,265.00,161.09,0.00,265.00
38291,11044,1,2026-04-19,363,,1,165.00,108.42,0.00,165.00
38292,11045,1,2026-04-19,21,,1,55.00,37.58,0.00,55.00
38293,11046,1,2026-04-19,400,,1,175.00,109.60,0.00,175.00
38294,11046,1,2026-04-19,378,,1,45.00,30.08,0.00,45.00
38295,11047,1,2026-04-19,349,,2,159.00,103.32,0.00,318.00
38296,11048,1,2026-04-19,199,,1,55.00,35.36,0.00,55.00
38297,11048,1,2026-04-19,19,,1,40.00,26.20,0.00,40.00
38298,11048,1,2026-04-19,119,,1,175.00,141.11,0.00,175.00
38299,11049,1,2026-04-19,7,,1,15.00,10.98,0.00,15.00
38300,11049,1,2026-04-19,240,,1,110.00,72.54,0.00,110.00
38301,11049,1,2026-04-19,188,,2,30.00,20.57,0.00,60.00
38302,11049,1,2026-04-19,431,,1,120.00,81.59,0.00,120.00
38303,11050,1,2026-04-19,136,,3,265.00,215.12,0.00,795.00
38304,11050,1,2026-04-19,314,,1,90.00,60.32,0.00,90.00
38305,11050,1,2026-04-19,230,,1,49.00,34.20,0.00,49.00
38306,11051,1,2026-04-19,262,,1,55.00,39.22,0.00,55.00
38307,11051,1,2026-04-19,455,,2,115.00,84.00,0.00,230.00
38308,11052,1,2026-04-19,461,,1,115.00,80.02,0.00,115.00
38309,11052,1,2026-04-19,442,,1,60.00,42.26,0.00,60.00
38310,11053,1,2026-04-19,199,,2,55.00,35.36,0.00,110.00
38311,11053,1,2026-04-19,18,,1,35.00,25.72,0.00,35.00
38312,11053,1,2026-04-19,97,,1,39.00,31.25,0.00,39.00
38313,11053,1,2026-04-19,201,,1,60.00,36.98,0.00,60.00
38314,11053,1,2026-04-19,8,,1,80.00,56.16,0.00,80.00
38315,11053,1,2026-04-19,484,,1,175.00,103.13,0.00,175.00
38316,11054,1,2026-04-19,1,,2,25.00,18.19,0.00,50.00
38317,11055,1,2026-04-19,351,,2,115.00,66.16,0.00,230.00
38318,11055,1,2026-04-19,346,,1,260.00,142.28,0.00,260.00
38319,11055,1,2026-04-19,323,,2,90.00,59.53,0.00,180.00
38320,11055,1,2026-04-19,124,,1,110.00,92.34,0.00,110.00
38321,11055,1,2026-04-19,393,,2,59.00,40.12,0.00,118.00
38322,11055,1,2026-04-19,35,,2,590.00,499.21,0.00,1180.00
38323,11056,1,2026-04-19,219,,1,50.00,32.87,0.00,50.00
38324,11056,1,2026-04-19,285,,1,160.00,98.93,0.00,160.00
38325,11056,1,2026-04-19,6,,1,30.00,20.10,0.00,30.00
38326,11056,1,2026-04-19,10,,1,50.00,36.75,0.00,50.00
38327,11057,1,2026-04-19,99,,1,50.00,39.21,0.00,50.00
38328,11057,1,2026-04-19,41,,1,300.00,263.86,0.00,300.00
38329,11057,1,2026-04-19,425,,1,119.00,78.64,0.00,119.00
38330,11057,1,2026-04-19,263,,1,59.00,41.66,0.00,59.00
38331,11057,1,2026-04-19,180,,2,45.00,27.59,0.00,90.00
38332,11057,1,2026-04-19,87,,1,60.00,48.51,0.00,60.00
38333,11057,1,2026-04-19,36,,3,220.00,187.93,0.00,660.00
38334,11057,1,2026-04-19,94,,2,79.00,59.29,0.00,158.00
38335,11058,1,2026-04-19,1,,2,25.00,18.19,0.00,50.00
38336,11058,1,2026-04-19,36,,1,220.00,187.93,0.00,220.00
38337,11058,1,2026-04-19,216,,1,60.00,42.01,0.00,60.00
38338,11059,1,2026-04-19,289,,1,209.00,139.81,0.00,209.00
38339,11059,1,2026-04-19,116,,1,159.00,132.78,0.00,159.00
38340,11060,1,2026-04-19,216,,1,60.00,42.01,0.00,60.00
38341,11060,1,2026-04-19,332,,1,60.00,42.49,0.00,60.00
38342,11060,1,2026-04-19,349,,1,159.00,103.32,0.00,159.00
38343,11060,1,2026-04-19,168,,1,85.00,59.74,0.00,85.00
38344,11060,1,2026-04-19,174,,1,99.00,58.83,0.00,99.00
38345,11060,1,2026-04-19,2,,2,25.00,16.87,0.00,50.00
38346,11060,1,2026-04-19,131,,1,130.00,104.12,0.00,130.00
38347,11060,1,2026-04-19,5,,1,130.00,91.92,0.00,130.00
38348,11061,1,2026-04-19,179,,1,40.00,24.56,0.00,40.00
38349,11061,1,2026-04-19,205,,1,50.00,35.31,0.00,50.00
38350,11061,1,2026-04-19,571,,1,180.00,94.39,0.00,180.00
38351,11061,1,2026-04-19,305,,1,59.00,37.54,0.00,59.00
38352,11061,1,2026-04-19,468,,1,105.00,78.00,0.00,105.00
38353,11061,1,2026-04-19,216,,1,60.00,42.01,0.00,60.00
38354,11061,1,2026-04-19,133,,1,720.00,582.93,0.00,720.00
38355,11061,1,2026-04-19,187,,1,75.00,44.11,0.00,75.00
38356,11062,1,2026-04-19,109,,1,90.00,75.38,0.00,90.00
38357,11062,1,2026-04-19,575,,1,220.00,125.38,0.00,220.00
38358,11063,1,2026-04-19,149,,1,40.00,27.44,0.00,40.00
38359,11063,1,2026-04-19,544,,1,250.00,180.15,0.00,250.00
38360,11063,1,2026-04-19,251,,1,180.00,121.83,0.00,180.00
38361,11064,1,2026-04-19,87,,1,60.00,48.51,0.00,60.00
38362,11064,1,2026-04-19,26,,2,40.00,26.51,0.00,80.00
38363,11064,1,2026-04-19,376,,1,119.00,70.22,0.00,119.00
38364,11064,1,2026-04-19,246,,1,130.00,94.45,0.00,130.00
38365,11064,1,2026-04-19,92,,1,59.00,44.95,0.00,59.00
38366,11065,1,2026-04-19,47,,2,240.00,210.96,0.00,480.00
38367,11065,1,2026-04-19,94,,1,79.00,59.29,0.00,79.00
38368,11065,1,2026-04-19,521,,1,290.00,160.60,0.00,290.00
38369,11066,1,2026-04-19,265,,1,150.00,103.51,0.00,150.00
38370,11066,1,2026-04-19,264,,1,135.00,99.20,0.00,135.00
38371,11066,1,2026-04-19,560,,1,250.00,172.32,0.00,250.00
38372,11066,1,2026-04-19,9,,1,60.00,43.31,0.00,60.00
38373,11067,1,2026-04-19,260,,1,115.00,79.02,0.00,115.00
38374,11067,1,2026-04-19,203,,1,49.00,30.56,0.00,49.00
38375,11067,1,2026-04-19,494,,1,155.00,96.52,0.00,155.00
38376,11067,1,2026-04-19,442,,2,60.00,42.26,0.00,120.00
38377,11067,1,2026-04-19,127,,3,605.00,494.47,0.00,1815.00
38378,11068,1,2026-04-19,221,,1,35.00,22.18,0.00,35.00
38379,11068,1,2026-04-19,17,,2,29.00,19.25,0.00,58.00
38380,11068,1,2026-04-19,53,,1,195.00,165.75,0.00,195.00
38381,11068,1,2026-04-19,210,,1,65.00,43.50,0.00,65.00
38382,11069,1,2026-04-19,219,,1,50.00,32.87,0.00,50.00
38383,11069,1,2026-04-19,325,,2,39.00,25.42,0.00,78.00
38384,11070,1,2026-04-20,380,,1,95.00,63.50,0.00,95.00
38385,11071,1,2026-04-20,223,,1,70.00,45.71,0.00,70.00
38386,11071,1,2026-04-20,184,,1,25.00,16.61,0.00,25.00
38387,11071,1,2026-04-20,107,,1,199.00,163.34,0.00,199.00
38388,11071,1,2026-04-20,5,,1,130.00,91.92,0.00,130.00
38389,11071,1,2026-04-20,58,,1,190.00,162.92,0.00,190.00
38390,11071,1,2026-04-20,412,,2,210.00,133.58,0.00,420.00
38391,11072,1,2026-04-20,284,,1,269.00,175.56,0.00,269.00
38392,11073,1,2026-04-20,173,,1,55.00,36.81,0.00,55.00
38393,11073,1,2026-04-20,263,,2,59.00,41.66,0.00,118.00
38394,11074,1,2026-04-20,38,,1,175.00,153.82,0.00,175.00
38395,11074,1,2026-04-20,17,,1,29.00,19.25,0.00,29.00
38396,11074,1,2026-04-20,57,,2,119.00,102.77,0.00,238.00
38397,11074,1,2026-04-20,117,,1,445.00,357.49,0.00,445.00
38398,11075,1,2026-04-20,31,,1,40.00,28.82,0.00,40.00
38399,11075,1,2026-04-20,63,,1,210.00,179.97,0.00,210.00
38400,11075,1,2026-04-20,36,,3,220.00,187.93,0.00,660.00
38401,11075,1,2026-04-20,88,,1,60.00,48.28,0.00,60.00
38402,11075,1,2026-04-20,45,,1,235.00,199.48,0.00,235.00
38403,11075,1,2026-04-20,132,,1,249.00,199.91,0.00,249.00
38404,11076,1,2026-04-20,5,,2,130.00,91.92,0.00,260.00
38405,11076,1,2026-04-20,75,,2,50.00,39.67,0.00,100.00
38406,11077,1,2026-04-20,348,,1,165.00,99.12,0.00,165.00
38407,11077,1,2026-04-20,8,,2,80.00,56.16,0.00,160.00
38408,11077,1,2026-04-20,169,,1,45.00,28.63,0.00,45.00
38409,11077,1,2026-04-20,83,,1,45.00,35.98,0.00,45.00
38410,11077,1,2026-04-20,411,,1,110.00,70.92,0.00,110.00
38411,11078,1,2026-04-20,412,,1,210.00,133.58,0.00,210.00
38412,11078,1,2026-04-20,268,,1,90.00,63.01,0.00,90.00
38413,11078,1,2026-04-20,500,,1,199.00,119.26,0.00,199.00
38414,11078,1,2026-04-20,35,,2,590.00,499.21,0.00,1180.00
38415,11078,1,2026-04-20,84,,1,70.00,53.64,0.00,70.00
38416,11078,1,2026-04-20,48,,1,370.00,322.58,0.00,370.00
38417,11078,1,2026-04-20,179,,1,40.00,24.56,0.00,40.00
38418,11078,1,2026-04-20,260,,1,115.00,79.02,0.00,115.00
38419,11079,1,2026-04-20,158,,1,80.00,53.37,0.00,80.00
38420,11079,1,2026-04-20,16,,1,69.00,50.86,0.00,69.00
38421,11079,1,2026-04-20,57,,2,119.00,102.77,0.00,238.00
38422,11079,1,2026-04-20,399,,1,120.00,74.98,0.00,120.00
38423,11079,1,2026-04-20,282,,1,159.00,103.57,0.00,159.00
38424,11079,1,2026-04-20,516,,1,109.00,54.93,0.00,109.00
38425,11079,1,2026-04-20,486,,1,79.00,48.03,0.00,79.00
38426,11079,1,2026-04-20,249,,1,100.00,72.35,0.00,100.00
38427,11080,1,2026-04-20,210,,1,65.00,43.50,0.00,65.00
38428,11080,1,2026-04-20,56,,1,240.00,203.77,0.00,240.00
38429,11080,1,2026-04-20,219,,1,50.00,32.87,0.00,50.00
38430,11080,1,2026-04-20,57,,1,119.00,102.77,0.00,119.00
38431,11081,1,2026-04-20,30,,1,45.00,29.52,0.00,45.00
38432,11082,1,2026-04-20,486,,1,79.00,48.03,0.00,79.00
38433,11082,1,2026-04-20,180,,2,45.00,27.59,0.00,90.00
38434,11082,1,2026-04-20,438,11,1,37.50,34.94,12.50,37.50
38435,11082,1,2026-04-20,222,,1,39.00,25.26,0.00,39.00
38436,11082,1,2026-04-20,215,,1,40.00,28.31,0.00,40.00
38437,11083,1,2026-04-20,332,,2,60.00,42.49,0.00,120.00
38438,11083,1,2026-04-20,91,,1,69.00,55.86,0.00,69.00
38439,11083,1,2026-04-20,264,,1,135.00,99.20,0.00,135.00
38440,11083,1,2026-04-20,13,,1,39.00,25.84,0.00,39.00
38441,11083,1,2026-04-20,56,,2,240.00,203.77,0.00,480.00
38442,11084,1,2026-04-20,216,,1,60.00,42.01,0.00,60.00
38443,11084,1,2026-04-20,39,,1,185.00,156.51,0.00,185.00
38444,11085,1,2026-04-20,153,,1,110.00,68.27,0.00,110.00
38445,11085,1,2026-04-20,334,,1,45.00,28.68,0.00,45.00
38446,11085,1,2026-04-20,115,,1,149.00,121.60,0.00,149.00
38447,11085,1,2026-04-20,45,,1,235.00,199.48,0.00,235.00
38448,11085,1,2026-04-20,230,,2,49.00,34.20,0.00,98.00
38449,11085,1,2026-04-20,199,,2,55.00,35.36,0.00,110.00
38450,11086,1,2026-04-20,192,,1,55.00,37.92,0.00,55.00
38451,11086,1,2026-04-20,95,,2,50.00,37.39,0.00,100.00
38452,11087,1,2026-04-20,267,,1,80.00,52.70,0.00,80.00
38453,11087,1,2026-04-20,412,,1,210.00,133.58,0.00,210.00
38454,11088,1,2026-04-20,53,,1,195.00,165.75,0.00,195.00
38455,11088,1,2026-04-20,73,,1,40.00,32.52,0.00,40.00
38456,11089,1,2026-04-20,289,,1,209.00,139.81,0.00,209.00
38457,11089,1,2026-04-20,180,,1,45.00,27.59,0.00,45.00
38458,11089,1,2026-04-20,6,,2,30.00,20.10,0.00,60.00
38459,11090,1,2026-04-20,279,,1,275.00,169.04,0.00,275.00
38460,11090,1,2026-04-20,495,,2,120.00,67.77,0.00,240.00
38461,11090,1,2026-04-20,96,,1,90.00,70.16,0.00,90.00
38462,11090,1,2026-04-20,54,,1,200.00,174.45,0.00,200.00
38463,11090,1,2026-04-20,512,,1,190.00,102.80,0.00,190.00
38464,11090,1,2026-04-20,288,,2,265.00,161.09,0.00,530.00
38465,11090,1,2026-04-20,349,,1,159.00,103.32,0.00,159.00
38466,11090,1,2026-04-20,27,,1,20.00,14.58,0.00,20.00
38467,11091,1,2026-04-20,40,,1,535.00,463.24,0.00,535.00
38468,11091,1,2026-04-20,114,,1,235.00,196.91,0.00,235.00
38469,11091,1,2026-04-20,156,,2,110.00,72.15,0.00,220.00
38470,11092,1,2026-04-20,264,,1,135.00,99.20,0.00,135.00
38471,11092,1,2026-04-20,349,,1,159.00,103.32,0.00,159.00
38472,11092,1,2026-04-20,466,,1,160.00,112.27,0.00,160.00
38473,11093,1,2026-04-20,535,,1,299.00,217.43,0.00,299.00
38474,11093,1,2026-04-20,282,,1,159.00,103.57,0.00,159.00
38475,11093,1,2026-04-20,351,,1,115.00,66.16,0.00,115.00
38476,11093,1,2026-04-20,216,,2,60.00,42.01,0.00,120.00
38477,11093,1,2026-04-20,132,,1,249.00,199.91,0.00,249.00
38478,11093,1,2026-04-20,219,,1,50.00,32.87,0.00,50.00
38479,11093,1,2026-04-20,62,,1,190.00,167.13,0.00,190.00
38480,11093,1,2026-04-20,1,,1,25.00,18.19,0.00,25.00
38481,11094,1,2026-04-20,27,,1,20.00,14.58,0.00,20.00
38482,11094,1,2026-04-20,410,,2,135.00,90.96,0.00,270.00
38483,11094,1,2026-04-20,68,,1,365.00,310.68,0.00,365.00
38484,11094,1,2026-04-20,567,,1,250.00,173.42,0.00,250.00
38485,11094,1,2026-04-20,109,,1,90.00,75.38,0.00,90.00
38486,11094,1,2026-04-20,369,,1,469.00,291.77,0.00,469.00
38487,11094,1,2026-04-20,289,,1,209.00,139.81,0.00,209.00
38488,11094,1,2026-04-20,134,,1,195.00,163.90,0.00,195.00
38489,11095,1,2026-04-20,152,,1,160.00,108.63,0.00,160.00
38490,11095,1,2026-04-20,127,,2,605.00,494.47,0.00,1210.00
38491,11095,1,2026-04-20,47,,1,240.00,210.96,0.00,240.00
38492,11095,1,2026-04-20,481,,1,180.00,98.28,0.00,180.00
38493,11096,1,2026-04-20,410,,2,135.00,90.96,0.00,270.00
38494,11096,1,2026-04-20,36,,2,220.00,187.93,0.00,440.00
38495,11096,1,2026-04-20,56,,2,240.00,203.77,0.00,480.00
38496,11097,1,2026-04-20,208,,1,49.00,31.27,0.00,49.00
38497,11097,1,2026-04-20,96,,1,90.00,70.16,0.00,90.00
38498,11097,1,2026-04-20,238,,1,130.00,90.42,0.00,130.00
38499,11098,1,2026-04-20,503,,1,150.00,76.28,0.00,150.00
38500,11098,1,2026-04-20,339,,1,165.00,105.28,0.00,165.00
38501,11098,1,2026-04-20,384,,1,85.00,55.69,0.00,85.00
38502,11098,1,2026-04-20,267,,1,80.00,52.70,0.00,80.00
38503,11098,1,2026-04-20,148,,2,65.00,46.05,0.00,130.00
38504,11098,1,2026-04-20,19,,1,40.00,26.20,0.00,40.00
38505,11098,1,2026-04-20,63,,1,210.00,179.97,0.00,210.00
38506,11098,1,2026-04-20,127,,1,605.00,494.47,0.00,605.00
38507,11099,1,2026-04-20,216,,1,60.00,42.01,0.00,60.00
38508,11099,1,2026-04-20,349,,1,159.00,103.32,0.00,159.00
38509,11099,1,2026-04-20,201,,1,60.00,36.98,0.00,60.00
38510,11100,1,2026-04-20,127,,1,605.00,494.47,0.00,605.00
38511,11100,1,2026-04-20,187,,1,75.00,44.11,0.00,75.00
38512,11100,1,2026-04-20,133,,1,720.00,582.93,0.00,720.00
38513,11101,1,2026-04-20,97,,1,39.00,31.25,0.00,39.00
38514,11102,1,2026-04-20,149,,1,40.00,27.44,0.00,40.00
38515,11102,1,2026-04-20,162,,3,40.00,28.20,0.00,120.00
38516,11102,1,2026-04-20,305,,1,59.00,37.54,0.00,59.00
38517,11102,1,2026-04-20,495,,1,120.00,67.77,0.00,120.00
38518,11102,1,2026-04-20,35,,1,590.00,499.21,0.00,590.00
38519,11103,1,2026-04-20,57,,1,119.00,102.77,0.00,119.00
38520,11103,1,2026-04-20,397,,1,59.00,35.36,0.00,59.00
38521,11103,1,2026-04-20,203,,1,49.00,30.56,0.00,49.00
38522,11103,1,2026-04-20,181,,1,129.00,79.52,0.00,129.00
38523,11103,1,2026-04-20,216,,1,60.00,42.01,0.00,60.00
38524,11103,1,2026-04-20,393,,1,59.00,40.12,0.00,59.00
38525,11103,1,2026-04-20,384,,1,85.00,55.69,0.00,85.00
38526,11103,1,2026-04-20,593,,1,60.00,30.79,0.00,60.00
38527,11104,1,2026-04-20,153,,2,110.00,68.27,0.00,220.00
38528,11104,1,2026-04-20,431,,1,120.00,81.59,0.00,120.00
38529,11104,1,2026-04-20,207,,2,70.00,50.74,0.00,140.00
38530,11104,1,2026-04-20,516,,2,109.00,54.93,0.00,218.00
38531,11104,1,2026-04-20,14,,1,60.00,43.40,0.00,60.00
38532,11104,1,2026-04-20,76,,1,69.00,51.90,0.00,69.00
38533,11105,1,2026-04-20,147,,2,40.00,27.00,0.00,80.00
38534,11105,1,2026-04-20,302,,1,379.00,214.74,0.00,379.00
38535,11105,1,2026-04-20,473,,1,115.00,61.89,0.00,115.00
38536,11105,1,2026-04-20,236,,1,40.00,26.15,0.00,40.00
38537,11105,1,2026-04-20,44,,1,250.00,218.99,0.00,250.00
38538,11106,1,2026-04-20,323,,1,90.00,59.53,0.00,90.00
38539,11106,1,2026-04-20,213,,1,70.00,50.60,0.00,70.00
38540,11107,1,2026-04-20,129,,1,530.00,421.07,0.00,530.00
38541,11107,1,2026-04-20,56,,1,240.00,203.77,0.00,240.00
38542,11108,1,2026-04-20,265,,2,150.00,103.51,0.00,300.00
38543,11108,1,2026-04-20,8,,1,80.00,56.16,0.00,80.00
38544,11108,1,2026-04-20,320,,1,55.00,37.35,0.00,55.00
38545,11109,1,2026-04-20,539,,1,449.00,301.45,0.00,449.00
38546,11109,1,2026-04-20,485,,1,100.00,52.14,0.00,100.00
38547,11109,1,2026-04-20,305,,1,59.00,37.54,0.00,59.00
38548,11110,1,2026-04-20,246,,1,130.00,94.45,0.00,130.00
38549,11111,1,2026-04-20,449,11,1,120.00,113.04,40.00,120.00
38550,11111,1,2026-04-20,284,,1,269.00,175.56,0.00,269.00
38551,11111,1,2026-04-20,141,,1,65.00,42.82,0.00,65.00
38552,11111,1,2026-04-20,414,,1,230.00,159.44,0.00,230.00
38553,11112,1,2026-04-20,486,,1,79.00,48.03,0.00,79.00
38554,11112,1,2026-04-20,15,,1,30.00,19.97,0.00,30.00
38555,11112,1,2026-04-20,181,,1,129.00,79.52,0.00,129.00
38556,11112,1,2026-04-20,151,,1,40.00,25.88,0.00,40.00
38557,11112,1,2026-04-20,104,,1,450.00,358.62,0.00,450.00
38558,11113,1,2026-04-20,118,,1,149.00,124.96,0.00,149.00
38559,11113,1,2026-04-20,44,,1,250.00,218.99,0.00,250.00
38560,11113,1,2026-04-20,428,,1,99.00,68.35,0.00,99.00
38561,11114,1,2026-04-20,40,,1,535.00,463.24,0.00,535.00
38562,11114,1,2026-04-20,57,,1,119.00,102.77,0.00,119.00
38563,11114,1,2026-04-20,47,,1,240.00,210.96,0.00,240.00
38564,11114,1,2026-04-20,439,,1,229.00,168.00,0.00,229.00
38565,11114,1,2026-04-20,233,,2,89.00,56.93,0.00,178.00
38566,11114,1,2026-04-20,188,,1,30.00,20.57,0.00,30.00
38567,11115,1,2026-04-20,293,,1,590.00,368.78,0.00,590.00
38568,11115,1,2026-04-20,93,,2,70.00,53.83,0.00,140.00
38569,11115,1,2026-04-20,221,,2,35.00,22.18,0.00,70.00
38570,11116,1,2026-04-20,243,,1,219.00,155.97,0.00,219.00
38571,11116,1,2026-04-20,51,,1,510.00,432.44,0.00,510.00
38572,11116,1,2026-04-20,23,,1,50.00,33.03,0.00,50.00
38573,11117,1,2026-04-20,27,,1,20.00,14.58,0.00,20.00
38574,11117,1,2026-04-20,542,,1,180.00,124.21,0.00,180.00
38575,11117,1,2026-04-20,200,,2,69.00,42.98,0.00,138.00
38576,11118,1,2026-04-20,442,,1,60.00,42.26,0.00,60.00
38577,11118,1,2026-04-20,260,,1,115.00,79.02,0.00,115.00
38578,11118,1,2026-04-20,330,,1,120.00,84.58,0.00,120.00
38579,11118,1,2026-04-20,237,,1,79.00,56.40,0.00,79.00
38580,11118,1,2026-04-20,131,,1,130.00,104.12,0.00,130.00
38581,11118,1,2026-04-20,205,,1,50.00,35.31,0.00,50.00
