sale_id,store_id,sold_at,business_date,sale_type,tender_type,subtotal,discount_total,tax_total,total
7924,1,2026-03-20T12:27:26+05:30,2026-03-20,sale,mobile,238.00,0.00,25.47,263.47
7925,1,2026-03-20T20:37:40+05:30,2026-03-20,sale,cash,356.00,33.00,42.27,398.27
7926,1,2026-03-20T14:35:50+05:30,2026-03-20,sale,mobile,329.00,0.00,16.45,345.45
7927,1,2026-03-20T11:18:05+05:30,2026-03-20,sale,card,459.00,0.00,82.62,541.62
7928,1,2026-03-20T16:56:06+05:30,2026-03-20,sale,mobile,1210.00,0.00,103.04,1313.04
7929,1,2026-03-20T18:22:34+05:30,2026-03-20,sale,mobile,787.00,0.00,32.45,819.45
7930,1,2026-03-20T13:04:29+05:30,2026-03-20,sale,card,39.00,0.00,10.92,49.92
7931,1,2026-03-20T16:42:33+05:30,2026-03-20,sale,cash,340.00,0.00,13.00,353.00
7932,1,2026-03-20T14:55:47+05:30,2026-03-20,sale,cash,285.00,0.00,44.15,329.15
7933,1,2026-03-20T15:05:30+05:30,2026-03-20,sale,mobile,898.00,0.00,68.04,966.04
7934,1,2026-03-20T12:31:51+05:30,2026-03-20,sale,cash,565.00,0.00,32.15,597.15
7935,1,2026-03-20T17:56:13+05:30,2026-03-20,sale,cash,120.00,0.00,14.40,134.40
7936,1,2026-03-20T18:28:43+05:30,2026-03-20,sale,voucher,269.00,0.00,13.45,282.45
7937,1,2026-03-20T16:12:03+05:30,2026-03-20,sale,mobile,235.00,0.00,32.55,267.55
7938,1,2026-03-20T08:24:51+05:30,2026-03-20,sale,card,737.00,0.00,58.74,795.74
7939,1,2026-03-20T20:30:26+05:30,2026-03-20,sale,mobile,130.00,0.00,5.00,135.00
7940,1,2026-03-20T12:59:47+05:30,2026-03-20,sale,mobile,1722.00,0.00,92.60,1814.60
7941,1,2026-03-20T10:20:18+05:30,2026-03-20,sale,mobile,734.00,0.00,90.47,824.47
7942,1,2026-03-20T20:34:52+05:30,2026-03-20,sale,mobile,304.00,0.00,39.77,343.77
7943,1,2026-03-20T17:21:47+05:30,2026-03-20,sale,cash,105.00,0.00,29.40,134.40
7944,1,2026-03-20T11:13:22+05:30,2026-03-20,sale,mobile,332.00,0.00,38.31,370.31
7945,1,2026-03-20T12:05:03+05:30,2026-03-20,sale,mobile,70.00,0.00,12.60,82.60
7946,1,2026-03-20T15:25:31+05:30,2026-03-20,sale,card,238.00,0.00,32.34,270.34
7947,1,2026-03-20T19:32:28+05:30,2026-03-20,sale,card,1105.00,0.00,172.49,1277.49
7948,1,2026-03-20T12:22:08+05:30,2026-03-20,sale,mobile,550.00,0.00,40.50,590.50
7949,1,2026-03-20T16:08:54+05:30,2026-03-20,sale,cash,1237.00,0.00,103.05,1340.05
7950,1,2026-03-20T21:29:56+05:30,2026-03-20,sale,voucher,115.00,0.00,0.00,115.00
7951,1,2026-03-20T16:20:25+05:30,2026-03-20,sale,cash,1306.00,0.00,153.14,1459.14
7952,1,2026-03-20T18:38:44+05:30,2026-03-20,sale,mobile,209.00,0.00,58.52,267.52
7953,1,2026-03-20T18:15:01+05:30,2026-03-20,sale,mobile,600.00,0.00,30.00,630.00
7954,1,2026-03-20T13:11:50+05:30,2026-03-20,sale,card,378.00,0.00,32.84,410.84
7955,1,2026-03-20T10:21:29+05:30,2026-03-20,sale,cash,2105.00,0.00,184.80,2289.80
7956,1,2026-03-20T17:19:01+05:30,2026-03-20,sale,mobile,630.00,0.00,24.10,654.10
7957,1,2026-03-20T12:37:39+05:30,2026-03-20,sale,card,90.00,0.00,16.20,106.20
7958,1,2026-03-20T18:19:41+05:30,2026-03-20,sale,cash,335.00,0.00,14.25,349.25
7959,1,2026-03-20T09:21:23+05:30,2026-03-20,sale,cash,1118.00,0.00,59.76,1177.76
7960,1,2026-03-20T11:37:20+05:30,2026-03-20,sale,card,775.00,0.00,37.50,812.50
7961,1,2026-03-20T14:38:49+05:30,2026-03-20,sale,card,2158.00,0.00,171.42,2329.42
7962,1,2026-03-20T08:12:07+05:30,2026-03-20,sale,mobile,239.00,0.00,31.68,270.68
7963,1,2026-03-20T17:18:36+05:30,2026-03-20,sale,mobile,465.00,0.00,26.75,491.75
7964,1,2026-03-20T17:40:58+05:30,2026-03-20,sale,card,702.00,0.00,58.31,760.31
7965,1,2026-03-20T12:02:06+05:30,2026-03-20,sale,mobile,235.00,0.00,28.20,263.20
7966,1,2026-03-20T17:21:19+05:30,2026-03-20,sale,mobile,419.00,0.00,39.27,458.27
7967,1,2026-03-20T16:52:20+05:30,2026-03-20,sale,card,50.00,0.00,2.50,52.50
7968,1,2026-03-20T11:41:58+05:30,2026-03-20,sale,mobile,1050.00,0.00,75.70,1125.70
7969,1,2026-03-20T18:33:53+05:30,2026-03-20,sale,mobile,70.00,0.00,3.50,73.50
7970,1,2026-03-20T18:55:54+05:30,2026-03-20,sale,mobile,119.00,0.00,5.95,124.95
7971,1,2026-03-20T12:48:50+05:30,2026-03-20,sale,card,380.00,0.00,24.75,404.75
7972,1,2026-03-20T10:12:33+05:30,2026-03-20,sale,mobile,95.00,0.00,11.40,106.40
7973,1,2026-03-20T13:03:59+05:30,2026-03-20,sale,mobile,683.00,0.00,31.90,714.90
7974,1,2026-03-20T19:23:10+05:30,2026-03-20,sale,cash,170.00,0.00,10.60,180.60
7975,1,2026-03-20T17:29:28+05:30,2026-03-20,sale,mobile,20.00,0.00,0.00,20.00
7976,1,2026-03-20T16:23:49+05:30,2026-03-20,sale,cash,1004.00,0.00,41.95,1045.95
7977,1,2026-03-20T11:51:16+05:30,2026-03-20,sale,cash,439.00,0.00,63.55,502.55
7978,1,2026-03-20T08:17:13+05:30,2026-03-20,sale,card,1347.00,0.00,146.50,1493.50
7979,1,2026-03-20T08:59:45+05:30,2026-03-20,sale,cash,510.00,0.00,25.50,535.50
7980,1,2026-03-20T16:07:57+05:30,2026-03-20,sale,mobile,100.00,0.00,12.00,112.00
7981,1,2026-03-20T18:15:32+05:30,2026-03-20,sale,cash,974.00,0.00,78.60,1052.60
7982,1,2026-03-20T18:48:45+05:30,2026-03-20,sale,cash,230.00,0.00,52.90,282.90
7983,1,2026-03-20T17:28:34+05:30,2026-03-20,sale,cash,195.00,0.00,29.90,224.90
7984,1,2026-03-20T20:15:25+05:30,2026-03-20,sale,mobile,1057.00,0.00,63.12,1120.12
7985,1,2026-03-20T14:04:25+05:30,2026-03-20,sale,mobile,119.00,0.00,5.95,124.95
7986,1,2026-03-20T16:21:13+05:30,2026-03-20,sale,mobile,893.00,0.00,101.05,994.05
7987,1,2026-03-20T14:53:57+05:30,2026-03-20,sale,mobile,275.00,0.00,13.75,288.75
7988,1,2026-03-21T11:40:11+05:30,2026-03-21,sale,card,333.00,0.00,48.92,381.92
7989,1,2026-03-21T19:12:10+05:30,2026-03-21,sale,mobile,1013.00,0.00,133.37,1146.37
7990,1,2026-03-21T18:40:24+05:30,2026-03-21,sale,mobile,1175.00,0.00,99.70,1274.70
7991,1,2026-03-21T09:33:14+05:30,2026-03-21,sale,mobile,170.00,0.00,8.50,178.50
7992,1,2026-03-21T18:06:08+05:30,2026-03-21,sale,cash,439.00,0.00,25.87,464.87
7993,1,2026-03-21T19:01:27+05:30,2026-03-21,sale,mobile,1221.00,0.00,94.61,1315.61
7994,1,2026-03-21T10:56:34+05:30,2026-03-21,sale,mobile,2673.00,0.00,147.45,2820.45
7995,1,2026-03-21T12:15:30+05:30,2026-03-21,sale,cash,648.00,0.00,49.20,697.20
7996,1,2026-03-21T16:15:00+05:30,2026-03-21,sale,voucher,1116.00,0.00,106.13,1222.13
7997,1,2026-03-21T08:10:38+05:30,2026-03-21,sale,mobile,604.00,0.00,30.20,634.20
7998,1,2026-03-21T15:51:17+05:30,2026-03-21,sale,mobile,1880.00,0.00,90.75,1970.75
7999,1,2026-03-21T16:18:15+05:30,2026-03-21,sale,cash,600.00,0.00,30.00,630.00
8000,1,2026-03-21T19:42:14+05:30,2026-03-21,sale,cash,335.00,0.00,7.75,342.75
8001,1,2026-03-21T20:30:01+05:30,2026-03-21,sale,card,70.00,0.00,3.50,73.50
8002,1,2026-03-21T17:02:13+05:30,2026-03-21,sale,cash,834.00,0.00,51.50,885.50
8003,1,2026-03-21T21:31:37+05:30,2026-03-21,sale,card,180.00,0.00,21.60,201.60
8004,1,2026-03-21T18:50:46+05:30,2026-03-21,sale,voucher,159.00,0.00,19.08,178.08
8005,1,2026-03-21T17:54:18+05:30,2026-03-21,sale,voucher,193.00,0.00,23.16,216.16
8006,1,2026-03-21T09:51:10+05:30,2026-03-21,sale,mobile,385.00,0.00,75.60,460.60
8007,1,2026-03-21T10:28:34+05:30,2026-03-21,sale,card,1354.00,0.00,116.88,1470.88
8008,1,2026-03-21T21:04:03+05:30,2026-03-21,sale,mobile,314.00,0.00,46.62,360.62
8009,1,2026-03-21T13:32:23+05:30,2026-03-21,sale,cash,39.00,0.00,1.95,40.95
8010,1,2026-03-21T13:30:44+05:30,2026-03-21,sale,mobile,40.00,0.00,7.20,47.20
8011,1,2026-03-21T10:56:51+05:30,2026-03-21,sale,card,1765.00,0.00,174.00,1939.00
8012,1,2026-03-21T16:45:23+05:30,2026-03-21,sale,mobile,50.00,0.00,0.00,50.00
8013,1,2026-03-21T13:11:51+05:30,2026-03-21,sale,cash,300.00,0.00,13.75,313.75
8014,1,2026-03-21T19:30:39+05:30,2026-03-21,sale,voucher,1105.00,0.00,74.75,1179.75
8015,1,2026-03-21T18:12:12+05:30,2026-03-21,sale,mobile,135.00,0.00,16.20,151.20
8016,1,2026-03-21T18:06:25+05:30,2026-03-21,sale,card,513.00,0.00,43.65,556.65
8017,1,2026-03-21T20:02:16+05:30,2026-03-21,sale,mobile,570.00,0.00,87.45,657.45
8018,1,2026-03-21T14:48:45+05:30,2026-03-21,sale,mobile,70.00,0.00,12.60,82.60
8019,1,2026-03-21T11:08:43+05:30,2026-03-21,sale,mobile,967.00,0.00,147.86,1114.86
8020,1,2026-03-21T13:26:43+05:30,2026-03-21,sale,mobile,50.00,0.00,0.00,50.00
8021,1,2026-03-21T18:01:31+05:30,2026-03-21,sale,cash,300.00,0.00,11.00,311.00
8022,1,2026-03-21T17:24:23+05:30,2026-03-21,sale,card,134.00,0.00,10.28,144.28
8023,1,2026-03-21T14:29:51+05:30,2026-03-21,sale,cash,804.00,0.00,150.62,954.62
8024,1,2026-03-21T17:58:19+05:30,2026-03-21,sale,card,279.00,0.00,13.95,292.95
8025,1,2026-03-21T19:09:58+05:30,2026-03-21,sale,cash,510.00,0.00,62.90,572.90
8026,1,2026-03-21T20:35:29+05:30,2026-03-21,sale,mobile,370.00,0.00,16.00,386.00
8027,1,2026-03-21T10:08:44+05:30,2026-03-21,sale,cash,215.00,0.00,25.80,240.80
8028,1,2026-03-21T18:00:37+05:30,2026-03-21,sale,card,1221.00,0.00,64.22,1285.22
8029,1,2026-03-21T19:26:39+05:30,2026-03-21,sale,card,879.00,0.00,155.50,1034.50
8030,1,2026-03-21T15:40:03+05:30,2026-03-21,sale,voucher,1290.00,0.00,100.20,1390.20
8031,1,2026-03-21T17:52:25+05:30,2026-03-21,sale,cash,760.00,0.00,85.35,845.35
8032,1,2026-03-21T17:40:34+05:30,2026-03-21,sale,mobile,375.00,0.00,95.20,470.20
8033,1,2026-03-21T17:48:35+05:30,2026-03-21,sale,mobile,614.00,0.00,69.80,683.80
8034,1,2026-03-21T09:17:43+05:30,2026-03-21,sale,mobile,969.00,0.00,88.23,1057.23
8035,1,2026-03-21T13:25:20+05:30,2026-03-21,sale,card,1131.00,0.00,103.98,1234.98
8036,1,2026-03-21T17:35:36+05:30,2026-03-21,sale,mobile,620.00,0.00,64.75,684.75
8037,1,2026-03-21T10:05:10+05:30,2026-03-21,sale,mobile,1095.00,0.00,54.75,1149.75
8038,1,2026-03-21T10:08:46+05:30,2026-03-21,sale,mobile,400.00,0.00,51.00,451.00
8039,1,2026-03-21T18:07:29+05:30,2026-03-21,sale,mobile,45.00,0.00,5.40,50.40
8040,1,2026-03-21T09:57:37+05:30,2026-03-21,sale,card,675.00,0.00,117.70,792.70
8041,1,2026-03-21T18:10:38+05:30,2026-03-21,sale,mobile,1589.00,0.00,128.07,1717.07
8042,1,2026-03-21T17:28:58+05:30,2026-03-21,sale,mobile,150.00,0.00,27.00,177.00
8043,1,2026-03-21T18:39:04+05:30,2026-03-21,sale,mobile,954.00,0.00,62.68,1016.68
8044,1,2026-03-21T20:18:08+05:30,2026-03-21,sale,mobile,175.00,0.00,27.30,202.30
8045,1,2026-03-21T19:51:05+05:30,2026-03-21,sale,cash,100.00,0.00,12.00,112.00
8046,1,2026-03-21T20:35:26+05:30,2026-03-21,sale,mobile,1088.00,0.00,63.16,1151.16
8047,1,2026-03-21T18:30:56+05:30,2026-03-21,sale,card,1144.00,0.00,63.70,1207.70
8048,1,2026-03-21T17:07:53+05:30,2026-03-21,sale,cash,40.00,0.00,2.00,42.00
8049,1,2026-03-21T14:40:10+05:30,2026-03-21,sale,cash,160.00,0.00,30.60,190.60
8050,1,2026-03-21T15:49:20+05:30,2026-03-21,sale,card,210.00,0.00,37.80,247.80
8051,1,2026-03-21T19:55:07+05:30,2026-03-21,sale,mobile,195.00,0.00,30.60,225.60
8052,1,2026-03-21T13:05:53+05:30,2026-03-21,sale,mobile,823.00,0.00,50.18,873.18
8053,1,2026-03-21T16:01:53+05:30,2026-03-21,sale,mobile,2143.00,0.00,149.61,2292.61
8054,1,2026-03-21T11:27:07+05:30,2026-03-21,sale,mobile,1301.00,0.00,164.38,1465.38
8055,1,2026-03-21T12:00:10+05:30,2026-03-21,sale,cash,560.00,0.00,99.00,659.00
8056,1,2026-03-21T16:23:22+05:30,2026-03-21,sale,cash,1314.00,0.00,128.50,1442.50
8057,1,2026-03-21T15:22:12+05:30,2026-03-21,sale,cash,727.00,0.00,51.95,778.95
8058,1,2026-03-21T18:02:35+05:30,2026-03-21,sale,card,1464.00,0.00,165.45,1629.45
8059,1,2026-03-21T16:19:38+05:30,2026-03-21,sale,mobile,1320.00,0.00,114.45,1434.45
8060,1,2026-03-21T10:24:23+05:30,2026-03-21,sale,mobile,120.00,0.00,21.60,141.60
8061,1,2026-03-21T16:16:58+05:30,2026-03-21,sale,mobile,1390.00,0.00,135.50,1525.50
8062,1,2026-03-21T15:44:49+05:30,2026-03-21,sale,mobile,1773.50,46.50,161.83,1935.33
8063,1,2026-03-21T12:54:02+05:30,2026-03-21,sale,mobile,515.00,0.00,102.20,617.20
8064,1,2026-03-21T16:18:03+05:30,2026-03-21,sale,cash,680.00,0.00,34.00,714.00
8065,1,2026-03-21T20:58:07+05:30,2026-03-21,sale,cash,30.00,0.00,3.60,33.60
8066,1,2026-03-21T09:02:37+05:30,2026-03-21,sale,cash,95.00,0.00,12.60,107.60
8067,1,2026-03-21T12:50:55+05:30,2026-03-21,sale,mobile,120.00,0.00,10.80,130.80
8068,1,2026-03-21T18:53:04+05:30,2026-03-21,sale,mobile,1150.00,0.00,57.50,1207.50
8069,1,2026-03-21T20:34:07+05:30,2026-03-21,sale,cash,1536.00,0.00,197.31,1733.31
8070,1,2026-03-21T19:11:58+05:30,2026-03-21,sale,cash,130.00,0.00,6.50,136.50
8071,1,2026-03-21T16:01:43+05:30,2026-03-21,sale,mobile,589.00,0.00,26.00,615.00
8072,1,2026-03-21T19:49:57+05:30,2026-03-21,sale,cash,140.00,0.00,7.00,147.00
8073,1,2026-03-21T18:42:03+05:30,2026-03-21,sale,mobile,1135.00,0.00,56.75,1191.75
8074,1,2026-03-21T14:50:09+05:30,2026-03-21,sale,mobile,1303.00,0.00,88.90,1391.90
8075,1,2026-03-21T20:54:10+05:30,2026-03-21,sale,mobile,635.00,0.00,44.75,679.75
8076,1,2026-03-21T18:06:17+05:30,2026-03-21,sale,card,1929.75,182.25,139.85,2069.60
8077,1,2026-03-21T20:08:38+05:30,2026-03-21,sale,mobile,1453.00,0.00,164.64,1617.64
8078,1,2026-03-22T14:39:44+05:30,2026-03-22,sale,mobile,527.65,46.35,30.23,557.88
8079,1,2026-03-22T19:59:47+05:30,2026-03-22,sale,mobile,40.00,0.00,2.00,42.00
8080,1,2026-03-22T13:42:08+05:30,2026-03-22,sale,mobile,1292.00,0.00,68.58,1360.58
8081,1,2026-03-22T19:20:02+05:30,2026-03-22,sale,cash,1396.00,0.00,217.41,1613.41
8082,1,2026-03-22T17:04:20+05:30,2026-03-22,sale,card,533.00,0.00,56.43,589.43
8083,1,2026-03-22T17:25:56+05:30,2026-03-22,sale,mobile,459.00,0.00,82.62,541.62
8084,1,2026-03-22T17:38:26+05:30,2026-03-22,sale,mobile,471.00,64.00,42.50,513.50
8085,1,2026-03-22T08:09:40+05:30,2026-03-22,sale,mobile,811.25,36.75,105.75,917.00
8086,1,2026-03-22T14:03:21+05:30,2026-03-22,sale,card,358.00,0.00,17.90,375.90
8087,1,2026-03-22T15:36:44+05:30,2026-03-22,sale,card,1525.00,0.00,94.42,1619.42
8088,1,2026-03-22T12:43:47+05:30,2026-03-22,sale,cash,1413.00,0.00,88.85,1501.85
8089,1,2026-03-22T09:59:42+05:30,2026-03-22,sale,mobile,99.00,0.00,2.50,101.50
8090,1,2026-03-22T08:33:48+05:30,2026-03-22,sale,mobile,20.00,0.00,0.00,20.00
8091,1,2026-03-22T18:28:20+05:30,2026-03-22,sale,cash,220.00,0.00,14.85,234.85
8092,1,2026-03-22T09:21:09+05:30,2026-03-22,sale,card,694.00,0.00,47.70,741.70
8093,1,2026-03-22T18:49:37+05:30,2026-03-22,sale,card,629.00,0.00,113.22,742.22
8094,1,2026-03-22T13:39:02+05:30,2026-03-22,sale,mobile,1088.00,0.00,92.83,1180.83
8095,1,2026-03-22T19:49:29+05:30,2026-03-22,sale,mobile,1095.00,0.00,95.05,1190.05
8096,1,2026-03-22T13:13:47+05:30,2026-03-22,sale,cash,1595.00,0.00,118.70,1713.70
8097,1,2026-03-22T18:20:53+05:30,2026-03-22,sale,cash,674.00,0.00,43.02,717.02
8098,1,2026-03-22T17:38:24+05:30,2026-03-22,sale,mobile,60.00,0.00,10.80,70.80
8099,1,2026-03-22T14:45:40+05:30,2026-03-22,sale,card,208.25,36.75,10.41,218.66
8100,1,2026-03-22T11:34:41+05:30,2026-03-22,sale,voucher,1488.00,159.00,128.21,1616.21
8101,1,2026-03-22T17:10:33+05:30,2026-03-22,sale,cash,210.00,0.00,10.50,220.50
8102,1,2026-03-22T13:36:59+05:30,2026-03-22,sale,cash,90.00,0.00,0.00,90.00
8103,1,2026-03-22T17:16:54+05:30,2026-03-22,sale,cash,1743.00,0.00,87.15,1830.15
8104,1,2026-03-22T12:11:43+05:30,2026-03-22,sale,mobile,430.00,0.00,83.40,513.40
8105,1,2026-03-22T19:56:30+05:30,2026-03-22,sale,mobile,115.00,0.00,11.70,126.70
8106,1,2026-03-22T14:21:52+05:30,2026-03-22,sale,mobile,633.00,0.00,31.65,664.65
8107,1,2026-03-22T17:10:52+05:30,2026-03-22,sale,mobile,40.00,0.00,4.80,44.80
8108,1,2026-03-22T10:56:11+05:30,2026-03-22,sale,mobile,210.00,0.00,47.60,257.60
8109,1,2026-03-22T14:10:45+05:30,2026-03-22,sale,cash,1739.00,0.00,83.50,1822.50
8110,1,2026-03-22T20:49:29+05:30,2026-03-22,sale,mobile,1109.00,0.00,79.37,1188.37
8111,1,2026-03-22T18:17:41+05:30,2026-03-22,sale,cash,904.00,0.00,60.53,964.53
8112,1,2026-03-22T08:41:17+05:30,2026-03-22,sale,mobile,1053.00,50.00,68.75,1121.75
8113,1,2026-03-22T12:22:13+05:30,2026-03-22,sale,mobile,149.00,0.00,16.52,165.52
8114,1,2026-03-22T19:09:12+05:30,2026-03-22,sale,card,60.00,0.00,3.00,63.00
8115,1,2026-03-22T14:13:58+05:30,2026-03-22,sale,mobile,1048.00,0.00,81.78,1129.78
8116,1,2026-03-22T18:40:06+05:30,2026-03-22,sale,cash,60.00,0.00,0.00,60.00
8117,1,2026-03-22T19:53:35+05:30,2026-03-22,sale,mobile,75.00,0.00,3.75,78.75
8118,1,2026-03-22T12:37:59+05:30,2026-03-22,sale,card,245.00,0.00,50.20,295.20
8119,1,2026-03-22T18:50:16+05:30,2026-03-22,sale,mobile,1144.00,0.00,85.02,1229.02
8120,1,2026-03-22T18:13:59+05:30,2026-03-22,sale,cash,90.00,0.00,0.00,90.00
8121,1,2026-03-22T13:12:11+05:30,2026-03-22,sale,mobile,298.00,0.00,18.33,316.33
8122,1,2026-03-22T12:27:34+05:30,2026-03-22,sale,card,470.00,0.00,23.50,493.50
8123,1,2026-03-22T18:08:25+05:30,2026-03-22,sale,mobile,69.00,0.00,8.28,77.28
8124,1,2026-03-22T08:18:43+05:30,2026-03-22,sale,mobile,179.00,0.00,32.22,211.22
8125,1,2026-03-22T14:17:55+05:30,2026-03-22,sale,mobile,1487.00,0.00,100.10,1587.10
8126,1,2026-03-22T17:33:12+05:30,2026-03-22,sale,mobile,1096.00,0.00,94.30,1190.30
8127,1,2026-03-22T13:05:51+05:30,2026-03-22,sale,card,275.00,0.00,35.10,310.10
8128,1,2026-03-22T19:15:09+05:30,2026-03-22,sale,mobile,410.00,0.00,59.60,469.60
8129,1,2026-03-22T08:40:26+05:30,2026-03-22,sale,card,135.00,0.00,16.20,151.20
8130,1,2026-03-22T12:10:21+05:30,2026-03-22,sale,mobile,1245.75,23.25,168.75,1414.50
8131,1,2026-03-22T10:36:50+05:30,2026-03-22,sale,mobile,2145.00,41.00,159.23,2304.23
8132,1,2026-03-22T09:39:11+05:30,2026-03-22,sale,mobile,970.00,0.00,46.50,1016.50
8133,1,2026-03-22T11:48:59+05:30,2026-03-22,sale,mobile,1020.00,0.00,72.90,1092.90
8134,1,2026-03-22T19:34:11+05:30,2026-03-22,sale,mobile,787.00,0.00,67.57,854.57
8135,1,2026-03-22T11:53:02+05:30,2026-03-22,sale,mobile,110.00,0.00,5.50,115.50
8136,1,2026-03-22T21:27:57+05:30,2026-03-22,sale,mobile,194.00,0.00,13.55,207.55
8137,1,2026-03-22T12:55:09+05:30,2026-03-22,sale,mobile,380.00,0.00,68.40,448.40
8138,1,2026-03-22T16:52:57+05:30,2026-03-22,sale,mobile,1389.00,0.00,130.42,1519.42
8139,1,2026-03-22T12:32:43+05:30,2026-03-22,sale,mobile,563.00,66.00,30.95,593.95
8140,1,2026-03-22T18:41:47+05:30,2026-03-22,sale,mobile,120.00,0.00,21.60,141.60
8141,1,2026-03-22T12:23:26+05:30,2026-03-22,sale,mobile,1411.50,145.50,122.05,1533.55
8142,1,2026-03-22T16:10:03+05:30,2026-03-22,sale,cash,515.00,0.00,54.00,569.00
8143,1,2026-03-22T20:40:14+05:30,2026-03-22,sale,cash,535.50,79.50,37.83,573.33
8144,1,2026-03-22T18:18:46+05:30,2026-03-22,sale,cash,948.00,0.00,87.93,1035.93
8145,1,2026-03-22T18:48:14+05:30,2026-03-22,sale,card,135.00,0.00,20.40,155.40
8146,1,2026-03-22T14:25:06+05:30,2026-03-22,sale,cash,229.00,0.00,50.55,279.55
8147,1,2026-03-22T11:34:33+05:30,2026-03-22,sale,cash,229.00,0.00,20.42,249.42
8148,1,2026-03-22T19:58:08+05:30,2026-03-22,sale,mobile,239.00,0.00,7.95,246.95
8149,1,2026-03-22T12:54:27+05:30,2026-03-22,sale,mobile,919.00,0.00,51.55,970.55
8150,1,2026-03-22T17:09:20+05:30,2026-03-22,sale,mobile,807.00,0.00,40.35,847.35
8151,1,2026-03-22T12:56:13+05:30,2026-03-22,sale,cash,1079.00,0.00,72.02,1151.02
8152,1,2026-03-22T17:04:06+05:30,2026-03-22,sale,cash,880.50,79.50,58.33,938.83
8153,1,2026-03-22T14:44:17+05:30,2026-03-22,sale,mobile,1658.50,100.50,91.68,1750.18
8154,1,2026-03-22T20:49:41+05:30,2026-03-22,sale,cash,230.00,0.00,31.85,261.85
8155,1,2026-03-22T18:55:04+05:30,2026-03-22,sale,card,2198.40,107.60,161.66,2360.06
8156,1,2026-03-22T20:51:24+05:30,2026-03-22,sale,cash,59.00,0.00,10.62,69.62
8157,1,2026-03-22T19:48:04+05:30,2026-03-22,sale,mobile,189.00,0.00,6.00,195.00
8158,1,2026-03-22T19:53:25+05:30,2026-03-22,sale,mobile,444.00,0.00,54.07,498.07
8159,1,2026-03-22T18:18:17+05:30,2026-03-22,sale,cash,1139.00,0.00,196.02,1335.02
8160,1,2026-03-22T18:42:33+05:30,2026-03-22,sale,mobile,109.00,0.00,13.08,122.08
8161,1,2026-03-22T11:45:01+05:30,2026-03-22,sale,mobile,314.00,0.00,11.25,325.25
8162,1,2026-03-22T11:17:02+05:30,2026-03-22,sale,cash,370.00,0.00,18.50,388.50
8163,1,2026-03-22T10:59:07+05:30,2026-03-22,sale,mobile,584.00,0.00,34.30,618.30
8164,1,2026-03-22T12:57:01+05:30,2026-03-22,sale,mobile,1964.00,0.00,108.63,2072.63
8165,1,2026-03-22T10:54:06+05:30,2026-03-22,sale,card,279.00,0.00,22.72,301.72
8166,1,2026-03-22T19:15:27+05:30,2026-03-22,sale,mobile,200.00,0.00,19.90,219.90
8167,1,2026-03-22T10:51:59+05:30,2026-03-22,sale,card,626.00,0.00,52.61,678.61
8168,1,2026-03-22T18:03:27+05:30,2026-03-22,sale,cash,2204.00,0.00,104.45,2308.45
8169,1,2026-03-22T20:42:53+05:30,2026-03-22,sale,mobile,129.00,0.00,15.48,144.48
8170,1,2026-03-22T17:32:36+05:30,2026-03-22,sale,mobile,599.00,0.00,52.05,651.05
8171,1,2026-03-22T09:26:38+05:30,2026-03-22,sale,cash,120.00,0.00,33.60,153.60
8172,1,2026-03-22T17:11:51+05:30,2026-03-22,sale,cash,617.00,0.00,70.23,687.23
8173,1,2026-03-22T18:52:35+05:30,2026-03-22,sale,cash,740.00,0.00,32.75,772.75
8174,1,2026-03-22T18:44:58+05:30,2026-03-22,sale,card,1053.00,0.00,141.54,1194.54
8175,1,2026-03-22T11:08:24+05:30,2026-03-22,sale,mobile,30.00,0.00,3.60,33.60
8176,1,2026-03-22T18:47:52+05:30,2026-03-22,sale,mobile,784.00,0.00,55.93,839.93
8177,1,2026-03-22T08:29:24+05:30,2026-03-22,sale,mobile,425.00,0.00,63.00,488.00
8178,1,2026-03-22T17:15:54+05:30,2026-03-22,sale,cash,290.00,0.00,12.00,302.00
8179,1,2026-03-22T17:59:23+05:30,2026-03-22,sale,cash,520.00,0.00,26.00,546.00
8180,1,2026-03-22T20:45:54+05:30,2026-03-22,sale,mobile,579.00,0.00,53.52,632.52
8181,1,2026-03-22T18:45:50+05:30,2026-03-22,sale,mobile,208.00,0.00,46.44,254.44
8182,1,2026-03-22T11:46:16+05:30,2026-03-22,sale,mobile,25.00,0.00,4.50,29.50
8183,1,2026-03-22T10:43:09+05:30,2026-03-22,sale,mobile,289.00,0.00,23.42,312.42
8184,1,2026-03-22T17:30:11+05:30,2026-03-22,sale,card,200.00,0.00,24.00,224.00
8185,1,2026-03-22T17:37:22+05:30,2026-03-22,sale,card,140.00,0.00,7.00,147.00
8186,1,2026-03-23T19:57:42+05:30,2026-03-23,sale,cash,600.00,0.00,30.00,630.00
8187,1,2026-03-23T15:59:28+05:30,2026-03-23,sale,mobile,1328.00,0.00,74.66,1402.66
8188,1,2026-03-23T20:24:23+05:30,2026-03-23,sale,cash,94.00,0.00,0.00,94.00
8189,1,2026-03-23T14:25:33+05:30,2026-03-23,sale,mobile,833.00,0.00,50.62,883.62
8190,1,2026-03-23T18:45:07+05:30,2026-03-23,sale,mobile,279.00,0.00,37.80,316.80
8191,1,2026-03-23T17:36:37+05:30,2026-03-23,sale,mobile,1074.00,0.00,118.10,1192.10
